diffradt_dtotal
1.425842
1.290699
1.27452
1.280496
0.7589812
1.47866
1.338267
1.279943
0.8065895
1.544428
1.5492
1.566723
0.8549865
0.867181
0.8794062
1.744895
1.805977
1.47241
1.74892
1.73208
1.545118
1.439091
1.940047
1.851408
2.041486
1.721246
1.922953
1.856647
1.998589
1.973636
1.771731
1.98685
1.100425
1.112522
2.057371
2.225107
2.175328
2.352377
2.142334
2.183618
2.162491
2.067295
2.482451
2.272753
2.351717
1.253279
2.139033
2.555381
2.102922
2.605828
0.9889487
2.633698
2.532383
2.602457
1.351092
2.68142
2.248166
2.750413
2.679523
2.76157
2.854638
2.400196
2.744468
1.439537
2.538326
2.479163
2.983939
2.979189
3.022666
2.900813
2.391011
2.972673
2.925547
2.44927
3.063247
1.162929
3.133943
2.888348
2.612538
3.162282
3.197765
2.730035
2.620281
2.741438
2.612957
3.147754
3.27467
3.130531
1.564776
3.303841
3.176966
1.513186
2.978029
2.34304
3.170878
3.293756
3.356226
2.688129
2.661723
2.781894
3.132603
3.375114
3.205088
2.861665
3.365
1.257526
2.715713
3.059476
2.698963
3.384733
1.260332
1.260472
2.77488
3.304968
1.661513
2.862307
3.121673
2.811435
3.369032
3.253408
3.132671
2.852776
2.754239
3.236737
2.781681
3.264044
3.253056
2.881415
3.299834
2.408783
3.279315
1.36011
2.357937
3.089388
1.756374
1.200588
2.788527
1.769217
3.050887
2.360843
2.806618
1.543948
2.352601
2.634231
2.512308
3.085093
3.015274
2.939972
1.868252
3.018744
2.861386
2.978079
2.938509
2.386798
2.773768
2.799198
2.773826
2.75803
2.530111
2.800542
2.797508
2.251704
2.769299
2.400261
2.489543
2.32498
1.259227
2.328171
2.604161
2.612683
2.283993
2.543911
2.390574
2.222319
0.934441
1.123618
2.097008
2.207913
1.183637
1.654838
1.887759
1.148442
2.058996
2.279146
2.264227
1.883066
2.002286
2.191359
2.168942
2.135258
1.793574
2.094308
1.084105
1.163766
0.7642173
1.961719
1.558923
0.9550751
1.847582
1.846958
1.335787
1.798862
1.667771
0.8820355
1.536668
1.363009
1.665746
0.6503908
1.46432
1.53359
0.7980289
1.374461
1.313626
1.538127
1.399865
0.9192869
1.199853
1.309683
1.431514
0.8638653
1.378125
1.366856
1.342677
0.8097969
0.7965217
1.222959
1.255275
0.9972268
0.9931768
0.5858698
0.9747307
1.042015
0.9936482
0.9331169
0.8890682
0.959643
0.878917
1.019863
1.000802
0.9002683
0.4803448
0.955612
0.4629246
0.8748778
0.789593
0.8273048
0.7350997
0.7155225
0.7245728
0.6939587
0.7282264
0.7974755
0.624709
0.7210733
0.6484089
0.6183795
0.6645587
0.5884859
0.6910138
0.5819925
0.608278
0.6121367
0.40262
0.3184491
0.606102
0.3086103
0.6193255
0.2994815
0.5678337
0.5318375
0.5712495
0.5669534
0.4783925
0.4770308
0.5393569
0.5418768
0.5268428
0.4854777
0.4692826
0.4288479
0.4650951
0.4989564
0.3411181
0.4662088
0.4968365
0.4398989
0.2484617
0.5044271
0.4581773
0.4521711
0.4559231
0.4653961
0.5007459
0.43479
0.428971
0.4968169
0.4256634
0.2484645
0.5083629
0.5108307
0.473197
0.4332498
0.2561059
0.4192134
0.4894949
0.5069839
0.5403972
0.2679978
0.5151305
0.5551168
0.2773
0.481528
0.2844056
0.5713983
0.5041214
0.5961244
0.5748878
0.5952904
0.310056
0.547524
0.3200451
0.5544736
0.3307485
0.6846625
0.6844677
0.4701977
0.6785034
0.6488189
0.6732712
0.6108521
0.6721846
0.6591351
0.3947743
0.6936181
0.8345191
0.7081539
0.7194737
0.4331186
0.8881484
0.8531339
0.8580711
0.4666556
0.4754207
0.8342781
0.9237359
0.8622164
0.9443671
0.5214183
1.049373
0.5407841
0.5506635
1.136643
0.5708008
1.050763
0.9553496
1.112146
1.172288
1.154701
1.188868
1.041741
1.327432
0.8152932
1.234876
1.338223
1.272254
1.443056
0.7239343
1.304831
0.74723
1.368064
1.566428
1.27711
1.520252
1.327868
1.361785
1.652903
1.629161
1.739056
1.456322
1.61455
1.579668
0.9039331
1.482291
1.756307
1.149924
1.884768
1.180069
1.28155
1.993659
1.80815
2.059247
2.040833
2.114598
0.7947609
2.060075
2.186031
1.088288
2.241465
2.082694
2.046091
1.136583
2.066887
2.359586
2.309786
1.925842
2.160788
2.157959
0.9212208
2.141531
2.433808
2.251181
2.527441
2.356655
1.286776
1.297754
2.550166
0.9970928
1.959807
2.707032
1.021035
2.765764
2.720348
1.04419
2.508058
1.939341
2.348837
2.388263
2.49519
2.718593
1.989733
2.768279
2.951416
2.694308
2.505346
3.038309
2.639826
3.046742
2.572382
2.9197
3.033277
2.521073
1.168347
2.156313
2.770002
2.944566
2.853235
2.695887
2.956424
3.186365
3.238301
2.78381
1.214549
1.61216
2.330905
2.690253
3.260893
2.69376
2.911375
3.108378
3.096783
3.330519
3.331753
3.15045
2.825473
2.938692
1.657109
2.827278
3.3744
2.911278
3.200049
3.365085
2.752999
3.092956
2.891174
3.130657
3.372769
2.389931
3.389361
2.835418
3.082115
3.200626
3.195877
2.986576
1.255212
3.266769
1.649205
3.074463
3.326698
2.861336
3.001017
3.269302
3.315998
2.071272
3.110329
3.032413
2.900233
1.824192
1.214058
3.12539
1.825434
1.333236
3.209208
2.985446
2.832847
3.014951
3.111319
2.843072
2.573334
3.085504
2.883748
3.078605
2.701406
2.721529
2.5417
2.852496
2.492045
2.8828
2.964238
2.366539
2.844327
2.542282
2.849739
1.409244
2.849878
2.648725
2.755278
2.609056
2.702846
2.326051
2.433222
2.53602
2.598819
2.440349
2.115372
2.219087
1.934369
2.210928
2.550821
2.526538
2.399779
0.9262302
0.9179789
0.9096889
2.062988
2.29234
2.049271
2.324003
2.294307
2.119297
1.112777
1.720248
2.031074
1.076734
2.106006
1.900693
1.49997
1.833957
2.033091
2.02141
2.016699
0.7854393
1.772185
1.70719
1.902471
1.561762
1.860499
0.906319
1.293203
1.797193
1.763872
1.71072
1.477801
1.679279
1.339424
1.396218
0.7980289
1.562662
1.520825
1.412419
0.7510546
1.195531
1.329483
1.204834
0.8776032
1.398793
1.215071
1.347545
0.6604221
1.109251
1.207046
1.070371
1.02869
0.7573403
0.9293808
1.074965
0.9921622
1.008803
0.6944206
0.9935324
0.9296492
0.9625612
1.050765
0.8932001
0.9830885
0.9738291
0.4803448
0.9205697
0.4629246
0.785751
0.5581203
0.8920754
0.8686702
0.8583983
0.7541295
0.4067208
0.6770564
0.7932588
0.7218839
0.4722672
0.4636995
0.6350592
0.7302557
0.5815837
0.6752793
0.6920214
0.4802744
0.5798168
0.3236333
0.5739006
0.5691728
0.5928605
0.6102544
0.2994815
0.4980771
0.2910654
0.5842954
0.2833645
0.5091792
0.27638
0.5393991
0.5409129
0.368497
0.4992762
0.5339481
0.4632529
0.2575837
0.4221973
0.5024592
0.4959482
0.4172718
0.4959771
0.5028611
0.429102
0.4791076
0.4941958
0.4454199
0.4297853
0.4796691
0.4396629
0.3944175
0.4946081
0.4603469
0.4178749
0.4645265
0.4129798
0.4374193
0.2538393
0.2561059
0.5254362
0.448757
0.2626998
0.4780422
0.4532512
0.2709178
0.5466368
0.4783269
0.5479237
0.4891582
0.4824694
0.3571703
0.5429687
0.3908131
0.5501975
0.6277114
0.5194896
0.5833189
0.6595165
0.6729452
0.4933226
0.4181919
0.5943844
0.7150279
0.620613
0.6467615
0.6076585
0.7533709
0.7276952
0.3947743
0.6958563
0.4096224
0.7318865
0.835744
0.4331186
0.7831547
0.8003433
0.8825307
0.7865183
0.4754207
0.8668383
0.9359637
0.8744273
0.8630592
1.034148
1.011224
0.9851808
1.095126
0.96429
1.110833
0.9537783
1.041825
0.6019095
1.068862
1.244638
0.6340274
1.057564
0.6559568
1.31171
1.126236
1.322759
0.700938
1.187752
1.474809
0.7355465
1.376446
0.7589812
1.447217
0.7826721
1.375118
1.37089
0.8186241
1.513345
1.717303
1.638974
1.059874
1.284969
1.725829
1.777771
1.478848
1.811281
0.9408595
1.73621
1.870229
1.943262
1.607237
1.661385
1.01483
1.255365
1.883638
1.705345
1.981774
1.806578
1.838147
2.153252
1.80126
2.17935
1.136583
2.248852
1.888196
1.172285
2.063104
2.270017
2.169118
2.205042
2.459713
2.226715
2.542165
2.576477
2.302115
2.328907
2.465786
2.557617
1.31941
2.682695
2.72248
1.210089
2.361148
2.314266
2.80579
2.687686
2.837887
2.479573
2.289685
2.580624
2.559544
2.670916
2.96934
2.944738
2.852
1.909752
2.121885
2.633709
2.462069
2.543377
2.556916
2.590193
3.131667
2.941419
2.949651
1.178766
1.183761
1.188611
2.661473
1.197867
1.202269
2.770942
1.930527
3.209403
2.966274
3.231319
2.740113
3.285738
3.286973
1.234779
2.622005
1.240193
2.99223
3.186455
1.650139
3.218706
3.186351
3.172899
3.367405
2.740975
2.96055
2.32688
3.130759
2.545804
3.088869
3.015366
3.261861
1.934047
3.365452
1.260386
1.260079
3.385401
1.258794
3.182356
3.288551
2.376582
3.107986
3.159304
2.939411
3.069709
3.236774
2.417541
1.865771
2.476216
3.3057
3.223013
2.989957
2.044212
1.218219
3.178051
3.249132
2.640956
3.201363
3.213517
3.15889
3.134531
3.133338
3.158778
1.550091
2.915025
3.114897
3.076161
1.146229
1.1401
3.015817
2.84549
2.438505
1.473067
1.107856
2.613075
2.916978
2.919216
2.842017
2.361047
2.308471
2.48364
2.723199
2.798434
2.697004
2.770257
2.733783
1.013938
2.564987
2.630322
2.592783
0.9827557
2.398341
1.783261
2.404405
1.408413
1.241002
2.323191
0.9262302
2.458862
2.239678
2.406107
2.284008
2.362766
0.8761653
2.309147
1.950046
2.260484
2.12992
1.914877
1.873988
1.996443
1.991765
0.7990323
0.7903516
1.989069
0.7729419
1.890409
1.982104
1.910981
1.632195
1.9062
1.73853
1.618079
1.845078
1.708618
1.509659
1.693003
1.627851
1.370803
1.207598
1.563408
0.8099073
1.622847
1.560167
1.350149
1.495138
1.326107
0.7394637
1.208631
0.7164887
1.143247
1.197862
1.230429
1.250701
0.6604221
1.103431
1.286056
1.197095
1.200883
1.201358
0.9973778
1.110391
1.077115
0.9769921
1.124526
0.9304832
1.062656
0.8953051
1.048129
0.8941014
0.6234385
0.9779149
0.9272556
0.9240642
0.9347997
0.8821337
0.4460961
0.8073236
0.8303933
0.5278078
0.7578051
0.6710633
0.6814775
0.6545904
0.6931679
0.7091956
0.6532306
0.6144426
0.6249879
0.3521792
0.6356478
0.6087649
0.3345291
0.5748196
0.5385863
0.5428505
0.6372762
0.5196385
0.5688702
0.4919524
0.4930959
0.5500059
0.5762809
0.2833645
0.5687123
0.5255433
0.2731567
0.4629222
0.4937692
0.4644047
0.2620573
0.5198526
0.3164861
0.3138461
0.2538268
0.4560221
0.4991605
0.468992
0.4384405
0.421131
0.2468526
0.4209001
0.4539554
0.2457799
0.4897378
0.2459588
0.4789605
0.4039763
0.4439052
0.4074148
0.2495388
0.4296434
0.4549614
0.3102439
0.4814457
0.2561059
0.4588991
0.5297126
0.4591353
0.5389293
0.4593229
0.4493063
0.5370988
0.3856948
0.5661391
0.465479
0.5671616
0.5658261
0.5818236
0.536308
0.5642427
0.6132406
0.5423452
0.581903
0.3253077
0.5734804
0.5670231
0.3421615
0.3481324
0.7175756
0.3605985
0.6430252
0.660289
0.7384006
0.7213208
0.8033202
0.4021158
0.7692289
0.417293
0.4251256
0.8809437
0.8835301
0.8122564
0.8052979
0.7754319
0.9650031
0.8160571
0.9943749
0.9923565
1.023944
0.9145223
0.9318246
0.939949
0.9312913
1.028165
1.079569
1.029748
1.203511
1.060934
1.218901
1.056864
1.204309
0.6449426
0.6559568
1.118302
0.9472916
1.333969
0.700938
1.204972
1.311838
1.366325
1.389361
0.7589812
1.569066
0.9565865
0.7946042
0.9858186
1.600267
1.517428
1.461177
1.490942
1.6924
1.761256
1.804623
1.766074
0.9162276
1.665156
0.9408595
1.808729
1.949618
1.195145
1.608257
1.839943
1.743178
2.055351
2.000355
1.952874
1.786596
1.789907
1.780942
1.776604
2.020107
1.907322
2.204013
0.8679635
2.277534
1.999868
0.8948126
1.932077
2.049204
2.421428
1.230514
1.671403
2.496084
2.359501
2.002778
2.570846
2.613939
2.655689
1.872116
2.453153
2.725222
2.105447
2.759612
2.720662
2.468463
2.585396
2.47255
1.066492
1.073725
2.776524
2.014425
2.932043
2.822374
1.108272
1.114841
3.023089
1.492133
2.524561
3.027795
2.716159
2.449395
1.531503
2.68067
3.073418
2.596014
3.166619
1.56642
2.57666
2.817143
3.108368
2.142867
2.810573
2.818798
3.243441
2.955157
3.198445
3.303161
3.017704
3.320022
2.622926
3.069419
3.169568
2.182279
1.244922
1.247028
2.807658
3.29145
3.040203
3.029018
2.731209
2.979277
3.371174
3.164931
2.937256
3.243469
3.278054
3.391266
3.299298
3.375828
3.11151
3.340084
3.274889
3.285569
2.874586
2.703528
3.366098
3.346684
1.25174
1.249687
1.247426
3.110301
3.171871
3.060534
2.906556
3.159623
2.837271
3.265178
3.19085
2.80416
2.637376
2.703101
3.022993
2.707571
2.961988
3.15149
3.081392
2.650565
2.952222
3.090209
2.826584
3.066658
3.036827
2.990219
1.506235
3.033797
2.91044
2.994484
2.902201
2.634453
2.957647
2.675869
2.867506
1.428183
2.473119
1.409244
2.775441
2.725299
2.801753
2.548831
2.538471
1.349381
1.013938
2.65403
0.9984586
2.646391
2.208564
2.443611
1.677601
2.467429
2.537872
2.401835
2.423318
1.733922
0.9179789
0.9096889
0.9013612
2.210871
1.596287
1.988899
2.122405
1.619007
1.896406
2.197796
1.870903
1.802941
0.8163384
0.8076953
0.7990323
2.067784
1.696539
1.814629
1.862713
1.895104
1.745796
0.8847572
0.7292191
1.840057
1.327644
1.699619
1.478946
1.567632
1.734332
1.630272
1.711159
0.6503908
1.480585
1.434158
1.343977
1.562351
0.9615865
0.9738685
1.523212
1.497362
1.476121
1.378158
0.705112
1.174437
1.198511
1.307855
1.339404
1.10412
0.7965217
1.267962
1.069955
0.6066476
1.168464
0.7317954
0.9123358
1.032133
1.129788
1.013345
0.955348
1.072425
0.9928401
0.5075448
1.011106
0.9788015
0.8171788
0.803846
0.9426806
0.7482455
0.8315068
0.7382637
0.8006396
0.7593661
0.4142801
0.7414547
0.7018858
0.7749177
0.6727371
0.648799
0.7394489
0.3648067
0.4551469
0.5472869
0.6090696
0.5734189
0.6407844
0.5852183
0.5971758
0.5814214
0.5940253
0.5764322
0.5520173
0.5094886
0.4800998
0.5856289
0.4926788
0.5746304
0.4721023
0.5141565
0.5353401
0.5503341
0.329321
0.5140162
0.4348353
0.466604
0.4334814
0.2556157
0.4647254
0.4198218
0.484185
0.4321628
0.4597974
0.4932224
0.4718534
0.4161909
0.4447037
0.5006557
0.4966277
0.4864223
0.4912748
0.4118809
0.4397166
0.4314841
0.2495388
0.2507927
0.4895208
0.4890388
0.5144784
0.4543688
0.5123027
0.5181457
0.4596164
0.4487827
0.5449999
0.4717173
0.5110263
0.5463271
0.5455046
0.4706988
0.5888405
0.2964193
0.6107345
0.3053305
0.6314553
0.63766
0.5955846
0.5478218
0.3307485
0.6154777
0.677295
0.3481324
0.3542784
0.6788379
0.6682069
0.4568085
0.6451111
0.7881404
0.6591245
0.8143978
0.7200096
0.8405984
0.6976342
0.4331186
0.7835145
0.4495781
0.4580405
0.4666556
0.9340337
0.9641135
0.9040901
0.8371122
0.8333502
0.8511513
0.894546
1.032625
1.072286
1.108624
0.9301878
1.162768
0.7713968
1.103314
1.031174
1.138357
0.774912
1.102275
1.15585
0.667067
1.369485
1.271588
1.260343
1.300357
0.7239343
0.9437204
1.522063
1.4914
1.350582
1.259691
0.7946042
0.8065895
1.637068
1.395563
1.430519
1.447419
1.760175
1.784311
1.646731
1.829407
1.722225
0.9285378
1.501722
1.509812
1.864162
1.912909
1.773129
1.002516
1.878664
1.830557
2.117851
2.139804
1.930568
2.156983
1.763101
1.845231
2.011012
1.846665
1.858893
0.8679635
1.998162
2.234564
2.365346
2.035957
2.454445
2.314421
2.346839
1.554339
1.253279
2.377832
1.275702
2.198724
2.155976
2.197851
2.440792
2.621577
2.543021
2.626866
2.755975
2.782467
1.925624
1.051722
1.059157
2.875475
1.420814
2.912019
2.827318
2.766402
2.967448
2.971509
2.540652
3.012046
2.757218
1.133828
3.073358
3.023544
2.169042
2.806534
2.613576
3.094577
1.173627
2.026659
2.068942
1.868404
2.994655
2.937326
3.235056
3.043215
2.809107
3.245159
2.790253
2.737371
3.22559
3.195628
3.133623
2.337147
2.992572
3.342921
3.091309
3.272242
3.302194
3.365049
3.359436
1.252295
1.253698
1.254923
3.301277
3.386722
2.715225
2.543365
3.27521
3.247209
3.299793
3.390398
2.925659
3.004148
3.199264
3.370516
3.055928
3.274636
2.996366
3.369776
3.073316
2.929857
1.249687
3.344075
3.124922
2.759743
2.670238
2.639387
2.951728
3.187241
1.226016
1.222206
3.269843
3.170011
2.897333
3.123716
3.029505
2.985431
3.1549
2.663396
1.180471
1.175086
1.169568
1.163918
1.158142
2.996803
2.695454
2.971988
2.61224
2.566585
3.002143
2.807547
2.349781
2.595759
2.939746
2.420305
2.347822
2.59251
2.800465
2.290699
1.051543
2.733377
2.33738
2.694001
2.223994
2.636127
2.311898
2.162297
2.290411
2.220547
2.546672
2.332136
2.042969
2.497205
1.996979
2.412348
2.308292
1.986134
2.382011
1.70226
1.936563
2.200366
1.377325
0.8677021
2.252963
2.119359
2.134803
2.179555
1.308435
1.899291
2.12299
2.097012
2.085939
2.069804
0.7729419
1.919446
1.616437
1.954533
1.786328
1.641097
1.680795
0.9184899
1.826879
1.01467
1.776513
1.550689
1.556815
1.399603
1.662479
0.8218325
1.626296
1.579427
1.434303
1.519262
0.7627103
1.247577
1.464435
1.435048
1.400801
1.314513
1.336715
1.248749
1.140497
1.341763
0.6494707
1.165628
1.064543
1.24816
1.115805
1.036251
1.174832
0.7192075
0.5655476
1.113802
0.8971466
1.091856
0.8516148
0.9285859
0.931181
0.8197846
0.8912149
0.8505158
0.9348619
0.7724248
0.7456292
0.4460961
0.854947
0.7401437
0.421999
0.6786513
0.7937869
0.7578296
0.3920878
0.3850174
0.6238418
0.6983137
0.3648067
0.6898451
0.6248941
0.6240874
0.340239
0.3345291
0.6036763
0.5094317
0.5563389
0.5490744
0.3086103
0.599386
0.590403
0.5027431
0.490463
0.5135471
0.2833645
0.2797826
0.4721585
0.4848885
0.2701128
0.5155062
0.5011386
0.3785343
0.4367234
0.2575837
0.3694336
0.4894172
0.4622299
0.2507864
0.4544201
0.4921013
0.5043744
0.4826197
0.4939345
0.4054038
0.4951423
0.2457799
0.2459588
0.4459451
0.4894642
0.4369633
0.482548
0.5037674
0.4214386
0.4716054
0.5094019
0.5128182
0.518285
0.526416
0.4999014
0.4484431
0.4562439
0.5407219
0.2740185
0.5587237
0.4767444
0.5138672
0.4825086
0.4926515
0.597284
0.5824999
0.5011058
0.631565
0.6413928
0.6222972
0.5626635
0.6523964
0.6820372
0.5652688
0.7072977
0.72126
0.4407257
0.686728
0.7478482
0.3805938
0.3875999
0.7085229
0.7226878
0.7447749
0.417293
0.8654341
0.8712858
0.8122092
0.7815597
0.5598199
0.9272459
0.8998336
0.4843339
0.4933926
0.9621564
0.992195
0.9124418
0.9064776
1.04004
1.079208
1.142358
1.049391
0.950426
1.17713
0.6019095
1.179578
0.6232144
1.286575
0.6449426
1.189165
1.271493
1.101737
1.145161
1.420381
1.210364
0.8847968
1.28988
1.407605
1.543936
1.559754
1.309394
1.616396
1.404551
1.552581
1.69127
1.694464
1.685666
1.766832
0.8794062
0.891658
1.745155
1.119819
1.872352
1.867254
1.727349
0.9655239
1.878897
2.003656
1.225281
1.802403
1.988519
0.7854955
1.451293
1.071851
2.09697
1.088288
1.100425
2.264171
2.280439
2.278829
1.899433
2.256544
2.220022
2.361226
1.853108
2.33703
2.288983
1.230514
1.241938
2.427801
2.248095
1.275702
2.581018
2.627831
1.012666
2.644136
2.701842
1.013139
2.654628
2.669139
2.626092
2.790693
2.782719
2.804438
2.729003
2.605421
2.753
2.044905
1.448683
1.457681
2.771876
1.475221
2.958201
1.492133
2.589478
3.073081
2.943945
1.523973
2.593662
2.63905
1.546024
3.016267
2.884055
2.742957
3.023705
3.192546
3.229362
2.698095
3.08417
2.607404
1.214549
3.021965
1.221945
1.595019
1.228693
3.080721
1.234779
3.327053
3.337253
3.349694
3.249705
3.314725
3.366097
3.078126
1.252295
1.253698
3.34243
3.166096
2.469235
3.286063
2.38854
3.358257
2.998972
1.259969
3.220618
2.798427
3.153973
3.382432
1.259547
2.788765
3.374263
2.9499
2.18958
3.130502
1.25174
3.000947
2.727918
2.869384
2.647288
3.170383
2.569656
1.624447
3.268674
3.241305
3.200228
3.094475
2.393368
3.24404
2.844758
3.048166
1.219676
2.335111
1.404216
1.180471
3.00615
1.948807
2.2022
3.019799
2.931001
1.514121
2.784248
3.049834
2.665523
2.910961
2.973007
2.709822
2.961257
2.805936
2.319933
2.402673
2.570586
2.618682
2.288851
2.727025
2.5574
2.399333
1.359657
2.536451
2.620675
1.006227
2.678648
2.378271
1.302554
1.04985
0.9668428
2.25788
1.558461
1.241002
1.229674
2.48175
2.437135
2.33082
2.240983
2.365227
0.8845983
0.8761653
0.8677021
0.8592089
2.26121
1.585241
1.788509
1.860759
2.168579
2.087544
1.720086
1.825202
0.7816546
1.59956
1.624441
1.942714
1.57126
1.780995
1.900225
1.89598
1.66452
1.534815
1.819323
1.766283
1.771482
1.400124
1.644405
0.6503908
1.508447
1.274121
1.512958
1.601772
1.339086
0.7627103
1.276944
1.349217
0.7279406
1.396756
1.379894
1.224087
0.9184157
1.358461
1.218058
1.142493
1.300842
1.259743
1.185159
1.080775
1.150705
1.17288
1.10746
1.019678
0.9428396
1.048179
0.9152117
0.5263628
1.020944
0.8581473
0.4983387
0.9770819
0.8011311
0.8066447
0.7906886
0.4544351
0.4460961
0.7891104
0.8715869
0.7527565
0.7558392
0.751155
0.6935192
0.6352007
0.5402079
0.6151457
0.756613
0.3648067
0.6633601
0.703675
0.5604599
0.6620817
0.5997193
0.5917174
0.6326739
0.3184491
0.524459
0.3086103
0.6180518
0.5832729
0.2951841
0.5295722
0.570391
0.4964119
0.5000178
0.4501653
0.2731567
0.2701128
0.444078
0.4617724
0.2620573
0.2597308
0.3689455
0.4322894
0.4869325
0.4097714
0.3072925
0.5067376
0.4973267
0.4804399
0.4009421
0.4711947
0.4962305
0.4390457
0.4155339
0.2459588
0.4937544
0.4917532
0.4031421
0.4999271
0.4081201
0.4686241
0.5052315
0.5165853
0.4982349
0.5049345
0.5180642
0.4587042
0.4870185
0.3275485
0.2709178
0.4517354
0.5381007
0.505022
0.4786901
0.2882295
0.482428
0.6039685
0.5052088
0.5137897
0.5028786
0.5350408
0.5431491
0.5079377
0.3307485
0.5753822
0.6556633
0.5920076
0.5838622
0.6219953
0.6991299
0.6835974
0.7461385
0.7028916
0.7493353
0.8110061
0.7530545
0.7031515
0.8057182
0.7127764
0.8749738
0.7486107
0.8148649
0.7807339
0.769022
0.4843339
0.4933926
0.8410847
0.8922867
1.037439
1.065465
1.021921
1.121999
1.084059
0.5708008
1.130495
1.200886
1.158242
0.6125076
1.159312
